ordernumber;mainnumber;name;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;categories
G11379;G11379;Princessa Maxi czekoladowa 49g x 28St.;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;56
G11380;G11380;Princessa Maxi kokosowa biala 49g x 28St.;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;56
G11381;G11381;Princessa Maxi mleczna 49g x 28St.;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;56
G11382;G11382;Princessa Maxi orzechowa 49g x 28St.;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;56
G11383;G11383;Princessa Mletzna 34g x 30St.;Eigenmarke;5,00;0,23;0;;1;beliebig;;;;;;1;56
G11384;G11384;Princessa Orech 30st x 33gr;Eigenmarke;5,00;0,25;0;;1;beliebig;;;;;;1;56
G11385;G11385;Princessa Special Cherry 33g x 30Stk.;Eigenmarke;5,00;0,33;0;;1;beliebig;;;;;;1;56
G11386;G11386;Princessa Truskawka 38gr x 30 st;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;56
G11387;G11387;Princessa Zebra 36 grx30st;Eigenmarke;5,00;0,33;0;;1;beliebig;;;;;;1;56
G11388;G11388;Prinze Polo XXL 49gr x 28 st  Art 4101;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;56
G11389;G11389;Prinzessa 36gr x30 st Schokoregelng;Eigenmarke;5,00;0,25;0;;1;beliebig;;;;;;1;56
G11390;G11390;Prinzessa Maxi 49grx28st Wafelnregeln;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;56
G11391;G11391;Profi Barszcz Bialy 450g x 6stk;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;39
G11392;G11392;Profi Barszcz Ukrainski  1L x 6St.;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;39
G11393;G11393;Profi Fasolka 500 gr x 8 st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;39
G11394;G11394;Profi Flaki Wieprzowe 450g x 6St;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;39
G11395;G11395;Profi Frï¿½hstï¿½cksfleisch Gulasz Angielski 110g x 12stk;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;39
G11396;G11396;Profi Frï¿½hstï¿½cksfleisch mielonka Turystyczna 110g x 12stk;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;39
G11397;G11397;Profi Frï¿½hstï¿½cksfleisch Syznka z Indyka 110g x 12stk;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;39
G11398;G11398;Profi Frï¿½hstï¿½cksfleisch Szynka mielona wieprzowa 110g x 12stk;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;39
G11399;G11399;PROFI Gefluï¿½gelpastete Meerrettich 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11400;G11400;PROFI Gefluï¿½gelpastete mit Champignon 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11401;G11401;PROFI Gefluï¿½gelpastete mit Dill 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11402;G11402;PROFI Gefluï¿½gelpastete mit Gans 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11403;G11403;PROFI Gefluï¿½gelpastete mit getrockneten Tomaten 131g x 12St;Eigenmarke;5,00;0,39;0;;1;beliebig;;;;;;1;39
G11404;G11404;PROFI Gefluï¿½gelpastete mit gruï¿½nem Pfeffer 131g x 12St;Eigenmarke;5,00;0,39;0;;1;beliebig;;;;;;1;39
G11405;G11405;PROFI Gefluï¿½gelpastete mit Knoblauch 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11406;G11406;PROFI Gefluï¿½gelpastete mit Majoran 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11407;G11407;PROFI Gefluï¿½gelpastete mit Oliven 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11408;G11408;PROFI Gefluï¿½gelpastete mit Paprika 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11409;G11409;PROFI Gefluï¿½gelpastete mit Tomaten 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11410;G11410;PROFI Gefluï¿½gelpastete mit Zwiebeln 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11411;G11411;PROFI Gefluï¿½gelpastete nach Art des Hauses 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11412;G11412;PROFI Gefluï¿½gelpastete pikant 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11413;G11413;Profi Gulaszowa 450g x 6stk;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;39
G11414;G11414;Profi Kapusniak 450g x 6stk;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;39
G11415;G11415;Profi Krupnik 6St. x 450g;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;39
G11416;G11416;Profi Leberpastete mit geruï¿½uchertem Speck 130g x 12St.;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11417;G11417;Profi Leberpastete mit Pilzen 130g x 12St.;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11418;G11418;Profi Leberpastete Schwein 130g x 12St.;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11419;G11419;PROFI Schmalz mit Fleisch 130g x 12St;Eigenmarke;5,00;0,44;0;;1;beliebig;;;;;;1;39
G11420;G11420;PROFI Truthanpastete 131g x 12St;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;39
G11421;G11421;Profi Zupa Fasolowa 450g x 6St.;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;51
G11422;G11422;Profi Zupa Grzybowa 450g x 6stk;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;51
G11423;G11423;Profi Zupa Ogorkowa 450g x 6St.;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;51
G11424;G11424;Profi Zupa Pieczarkowa 450g x 6St.;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;51
G11425;G11425;Profi Zupa Strogonow  6x450g;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;51
G11426;G11426;Profi Zupa Ziemniaczana 450g x 6St.;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;51
G11427;G11427;Profi Zurek 450g x 6stk;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;51
G11428;G11428;Prospona Scharlotka Apfelmuss 0,900*6St;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;39
G11429;G11429;Proszek Do Pieszenjy 35st x 15gr;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;24
G11430;G11430;Provitus Buraczki Zasmazane 6St. x 480g Geschmorte;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;39
G11431;G11431;Provitus Buraczki Zasmazane mit Apfel  6St. x 480g Geschmorte;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;39
G11432;G11432;Provitus Kapusta Zasmagana 500 ml x 6 st;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;39
G11433;G11433;Provitus Kapusta Zerwona 480 gr x 6 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G11434;G11434;Provitus Kapusta Z Koprem 480grx6st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;39
G11435;G11435;Prymat Cynamon Melony 15 gr x 30st;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11436;G11436;Prymat Czosnek 25 st x 20 gr Knoblauch;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11437;G11437;Prymat do Bigosu 20 gr x 2 5st  Gewï¿½rz;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11438;G11438;Prymat do Flakow 20grx25st;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11439;G11439;Prymat do Karkowki 20gr x 30 st;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11440;G11440;Prymat do Kurzaka 30gr x 25st;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11441;G11441;Prymat do Kurzaka Pikant 25gr x 25 st;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11442;G11442;Prymat do Kurzaka po Staroposku 25st x 25 gr;Eigenmarke;5,00;8,89;0;;1;beliebig;;;;;;1;45
G11443;G11443;Prymat do Kurzaka Zlotysta Korca 25 st x30 g;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11444;G11444;Prymat Do Majranka 25 st x 8 gr;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11445;G11445;Prymat do MIESA Mielonego 20gr x 25 st;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11446;G11446;Prymat do Piernika 20 g x 25 st;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11447;G11447;Prymat do Ryb i Owocow Morza 20gr x 25 st;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11448;G11448;Prymat GOZDZIKI Gale  18 st x 10 gr;Eigenmarke;5,00;8;0;;1;beliebig;;;;;;1;45
G11449;G11449;Prymat Grill Klasizny 20g x25stk;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11450;G11450;prymat Gulasch 25stk x 20g;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11451;G11451;Prymat Jalowca 15 gr x 18 st;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11452;G11452;Prymat Kebab - Gyros 30 gr x 25 st;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11453;G11453;Prymat Kminek caly 25 st x 20 gr;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11454;G11454;Prymat Kotlet 90 gr x 15 st;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11455;G11455;Prymat Kurkuma Melona 25st x 20gr;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11456;G11456;Prymat List Laurowy 25 st x 20 gr;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11457;G11457;Prymat List Lubziku 10 gr x 20 st;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11458;G11458;Prymat Mexikanski Gewï¿½rz 20g x 25 stk;Eigenmarke;5,00;8,89;0;;1;beliebig;;;;;;1;45
G11459;G11459;Prymat Mustarda 9 st x 185 g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11460;G11460;Prymat Musztarda Charzanowy  9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11461;G11461;Prymat Musztarda czeska 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11462;G11462;Prymat Musztarda Czosnkowa 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11463;G11463;Prymat Musztarda delikatesowa 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11464;G11464;Prymat Musztarda Franzuska 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11465;G11465;Prymat Musztarda Goralska 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11466;G11466;Prymat Musztarda Jalapeno 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11467;G11467;Prymat Musztarda Kremska 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11468;G11468;Prymat Musztarda Miodowa  9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11469;G11469;Prymat Musztarda pomidorowa 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11470;G11470;Prymat Musztarda Rosyjska 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11471;G11471;Prymat Musztarda Sarepska 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11472;G11472;Prymat Musztarda Stolowa 9St. x 185g;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;48
G11473;G11473;Prymat Oregano 10 gr x 20st;Eigenmarke;5,00;7,9;0;;1;beliebig;;;;;;1;45
G11474;G11474;Prymat Paprika Ostra 20gr x 25st;Eigenmarke;5,00;8,5;0;;1;beliebig;;;;;;1;45
G11475;G11475;Prymat Paprika Slodka mielona 20 gr x 25 st;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11476;G11476;Prymat Pieper BIALA Melony 25 st x 15 g;Eigenmarke;5,00;8;0;;1;beliebig;;;;;;1;45
G11477;G11477;Prymat Pieprz Czarny 23 st x 20 gr;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11478;G11478;Prymat Pieprz Czarny 25 st x 20 gr;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11479;G11479;Prymat Piernik;Eigenmarke;5,00;5;0;;1;beliebig;;;;;;1;45
G11480;G11480;Prymat Pryprawa do Karkowki Klasyczna 30stx 20 gr;Eigenmarke;5,00;9,99;0;;1;beliebig;;;;;;1;45
G11481;G11481;Prymat Pryprawa  do Salatek 25 st x 20 gr;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11482;G11482;Prymat Pryrzprawa Do Mjaso k Farschu;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11483;G11483;Prymat Schweinfleisch  25st *20gr;Eigenmarke;5,00;14,75;0;;1;beliebig;;;;;;1;45
G11484;G11484;Prymat Soda Gasowana  50 gr x 23 st;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;24
G11485;G11485;Prymat Zatzyki  20gr x 25st;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11486;G11486;Prymat Ziel angelskie 20stk x 15g;Eigenmarke;5,00;8,9;0;;1;beliebig;;;;;;1;45
G11487;G11487;Prymat Ziele Angielskie cale 15g x 18St.;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;45
G11488;G11488;Pryncy Palki 230 gr x 12 st Kakao;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;56
G11489;G11489;Pryncy Palki 230 gr x 12 st Smitankowe;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;56
G11490;G11490;Pryncy Palki  Schoko  235g x 10st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;56
G11491;G11491;Pryncy Wafle 230gx12stk;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;56
G11492;G11492;Pryprawa Do Salatek 50gr x 6 st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;45
G11493;G11493;Pryprawa do ZUP/ SOUSEW 210 ml x 20st;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;45
G11494;G11494;Pryprawa Pfeffer 50 gr x 6 st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;45
G11495;G11495;Prysmak w Konserwie 830 gr  JBB;Eigenmarke;5,00;3,79;0;;1;beliebig;;;;;;1;39
G11496;G11496;Przekaski Ziemniaczane o smaku ketchup 90g x 20 st;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;62
G11497;G11497;Przysnaky 90 gr x 20 st Ketzup;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;48
G11498;G11498;Pudliszki Bigos 520g x 8St.;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;51
G11499;G11499;Pudliszki Fasola  600g x 8St.;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;51
G11500;G11500;Pudliszki Fasolka po bretonski z kielbasa i boczkiem 600g x 8St.;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;51
G11501;G11501;Pudliszki Flaki wolowe po zamojsku 520g x 8St.;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;51
G11502;G11502;Pudliszki Flaki wolowe w rosole 520g x 8St.;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;51
G11503;G11503;Pudliszki Flazki Wipersowe Pomidorowe 520g x 8St;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;51
G11504;G11504;Pudliszki Flazki Wiperzowe w rosole 520g x 8St;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;51
G11505;G11505;Pudliszki Golabki w sosie pomidorowym 600g x 8St.;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;51
G11506;G11506;Pudliszki Groszek konserwowy 400g x 20St.;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;51
G11507;G11507;Pudliszki Ketchup Pikant   480g x 8St.;Eigenmarke;5,00;1,25;0;;1;beliebig;;;;;;1;48
G11508;G11508;Pudliszki Ketchup Lagodny PREMIUM (mehr Tomate) 480g x 8St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;48
G11509;G11509;Pudliszki Ketchup  Super Pikant 480g x 8St.;Eigenmarke;5,00;1,25;0;;1;beliebig;;;;;;1;48
G11510;G11510;Pudliszki Klopsiki Sous Grybowem 520g x 8St.;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;48
G11511;G11511;Pudliszki Klopsiki wieprzowe w sosie pomidorowym 600g x 8St.;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;51
G11512;G11512;Pudliszki Koncentrat pomidorowy 30% 200g x 24St.;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;39
G11513;G11513;pudliszki koncentrat pomidorowy 90g x 35 stk;Eigenmarke;5,00;0,39;0;;1;beliebig;;;;;;1;39
G11514;G11514;Pudliszki Musztarda sarepska ostra 210g x 6St.;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;48
G11515;G11515;Pudliszki Pulpety w sosie pomidorowym 520g x 8St.;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;51
G11516;G11516;Raps ï¿½l Kujawski 1 x 15 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;50
G11517;G11517;Rasol 170 gr x 10 st Winjary;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;45
G11518;G11518;Rawska Wurst;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;38
G11519;G11519;Rodzinki w Schokolade 70 gr x 14 st;Eigenmarke;5,00;8;0;;1;beliebig;;;;;;1;56
G11520;G11520;Rogal 7DAYS Kakao-Kokos 110 gr x 18st;Eigenmarke;5,00;0,47;0;;1;beliebig;;;;;;1;24
G11521;G11521;Rogal 7DAYS Wanila - Wischnja 110 gr x 18 st;Eigenmarke;5,00;0,47;0;;1;beliebig;;;;;;1;24
G11522;G11522;Rogaliki Mini 7DaYS 185 gr x 8 st;Eigenmarke;5,00;0,85;0;;1;beliebig;;;;;;1;24
G11523;G11523;Rogaliki Pudrowe 280 gr x 8 st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;24
G11524;G11524;Rogaliki Pudrowe  Dr.Gerard 172 gr x 11 st;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;56
G11525;G11525;Rolada Bozkowa  Wedzona;Eigenmarke;5,00;7,99;0;;1;beliebig;;;;;;1;38
G11526;G11526;Rolada DZIADKA MAKSA;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;38
G11527;G11527;Roleski Honig Senf 180ml x 10Stk.;Eigenmarke;5,00;0,38;0;;1;beliebig;;;;;;1;48
G11528;G11528;Roleski-Mustarda-Chrzanowa-175g x 10 st;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;48
G11529;G11529;Roleski Mustartd Indijski 175g x 10stk;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;48
G11530;G11530;Roleski Pikant-Suï¿½uï¿½ Senf 180ml x 10Stk.;Eigenmarke;5,00;0,38;0;;1;beliebig;;;;;;1;48
G11531;G11531;Roleski Viking Senf 180ml x 10Stk.;Eigenmarke;5,00;0,38;0;;1;beliebig;;;;;;1;48
G11532;G11532;Rolnik Buratschki 370 x 6 st;Eigenmarke;5,00;0,65;0;;1;beliebig;;;;;;1;41
G11533;G11533;Rolnik Buratschki 540mlx6st  Zasmagany;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;41
G11534;G11534;Rolnik Buratschki Cale 350gr x 6st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;41
G11535;G11535;Rolnik Fasola Zerwona 400 ml x 6 st;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;41
G11536;G11536;Rolnik Goroszek + Marzez + Meis  460g x 6 St.;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;41
G11537;G11537;Rolnik Gurken Konzerwowe 900 ml x 6 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;41
G11538;G11538;Rolnik Harsan 190 gr x 12st;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;48
G11539;G11539;Rolnik Harsan Zurawinowe 215ml x 12 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;48
G11540;G11540;Rolnik Kapusta Kwaszona 900ml x 6 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;41
G11541;G11541;Rolnik Kapusta mit Markwa 900 ml  x 6st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;41
G11542;G11542;Rolnik Kapusta Zasmagana 530 gr x6st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;41
G11543;G11543;Rolnik Konzentrat Buratczkowe 330 ml x 12 st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;41
G11544;G11544;Rolnik Paprika 900gr x 6 st;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;41
G11545;G11545;Rolnik Swikla z chrzanem 370 ml x 6 st;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;41
G11546;G11546;Rolnik Tomat Paste 200 gr x 20st;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;41
G11547;G11547;Rolnik Uksus 10%  Essig  0,5 Liter x 12st;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;41
G11548;G11548;Rolnik Zurek  370 ml x 8 st;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;41
G11549;G11549;Rolwit Gewuï¿½rz fuï¿½r Gurken 25Stk.;Eigenmarke;5,00;0,42;0;;1;beliebig;;;;;;1;45
G11550;G11550;Romaschka Roschen 1 kg x 7st;Eigenmarke;5,00;3,99;0;;1;beliebig;;;;;;1;56
G11551;G11551;Roma Tomaten 6 kg;Eigenmarke;5,00;7,99;0;;1;beliebig;;;;;;1;22
G11552;G11552;Roshen Minky Binky  1kg x 5stk.;Eigenmarke;5,00;3,49;0;;1;beliebig;;;;;;1;56
G11553;G11553;Rosol z kury Instant 170g x 10St.;Eigenmarke;5,00;1,05;0;;1;beliebig;;;;;;1;51
G11554;G11554;Rote Bete Poland 10kg Neue Ernte;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;22
G11555;G11555;Roxi Puszka 450gr/24st/KARES Kilbasa z Wolowina;Eigenmarke;5,00;0,65;0;;1;beliebig;;;;;;1;38
G11556;G11556;Roxi Puszka z Drobiem 415 g / 24 st/KARES;Eigenmarke;5,00;0,65;0;;1;beliebig;;;;;;1;38
G11557;G11557;Rublenaja s czosnokom Schedry stol;Eigenmarke;5,00;5,99;0;;1;beliebig;;;;;;1;38
G11558;G11558;Runoland Kapusta 900grx 6 st;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;41
G11559;G11559;Runoland Kapusta kiszona z grzybami 900g x 6St.;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11560;G11560;Runoland Kapusta mit Markwa  900grx 6 st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;41
G11561;G11561;Rusiecki Golonka Shlachetzka 300gr x4st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11562;G11562;Rusiecki Kielbasa lekko czosnkowa 300g x 4st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11563;G11563;Rusiecki Kielbasa Udziec z Indyka 300g x 4Stk.;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11564;G11564;Rusiecki Kilbasa Bjala 280 gr x 4 st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11565;G11565;Rusiecki kilbasa z Kurzaka 300 gr x 4 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11566;G11566;Rusiecki Krakowska wurst 300mlx4st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11567;G11567;Rusiecki Melonka 300 gr x 4 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11568;G11568;Rusiecki Miesa z Kurzatka  300grx4st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11569;G11569;Rusiecki Miesewo w Souse Wlasnym 300grx4st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11570;G11570;Rusiecki Mieso  Drobjowa  300grx4st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11571;G11571;Rusiecki Mieso Slachetzka z Szynki 300 ml x 6 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11572;G11572;Rusiecki MIESO z cebulka 280g x 4stk;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11573;G11573;Rusiecki MIESO z czosnkiem 280g x4stk;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11574;G11574;Rusiecki Mieso z Harzanem 300 ml x 4 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11575;G11575;Rusiecki Mieso z szynka 300g x 4st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11576;G11576;Rusiecki Podwawelska 300 gr x 4 st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11577;G11577;"Rusiecki Sloikowa  konserwenwurst""280gr x4st""";Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11578;G11578;Rusiecki Spiciel Dworski 300 gr x 4 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11579;G11579;Rusiecki Szynka 300 ml x 4 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11580;G11580;Rusiecki Ziewyzka Kilbasa 300 gr x 4 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;41
G11581;G11581;Rusiecki Zwizonka 300gr x 4 st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;41
G11582;G11582;Ryz 2,5 gr x 6 st Tosya;Eigenmarke;5,00;20,85;0;;1;beliebig;;;;;;1;20
G11583;G11583;Ryz Kross 400grx12st;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;20
